ind,fc,fy,b,d,szx,szy,ag,nu,mu
9383,70.0,390.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,71.27363678670359,0.0
9384,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-18.524330193905815,0.0
9385,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-16.590580193905815,0.9354515625
9386,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-15.07237438956693,1.5848390675926536
9387,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-12.19771676182855,2.7601090722344446
9388,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-10.085264756042218,3.6249494269445117
9389,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-8.386666584050152,4.3168674165219745
9390,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-6.885865462765733,4.914317278511444
9391,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-5.875133624037827,5.270550432078132
9392,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-4.42911373558136,5.798467490647641
9393,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-3.114076556589955,6.27186579943867
9394,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-1.8944441401145136,6.702619228784839
9395,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,-0.15672490318098062,7.176353040187545
9396,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,1.4359708451309652,7.609272779699816
9397,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,2.9135159008930356,8.007816549923321
9398,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,4.176549785628401,8.328785251769824
9399,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,5.665824091781064,8.618957281676899
9400,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,7.114426720162544,8.89198122164656
9401,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,8.488213975596848,9.149083483818643
9402,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,9.622023964070221,9.344757038626492
9403,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,11.148281989786065,9.537237894432216
9404,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,12.691417280754484,9.707849680686246
9405,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,14.164620892523425,9.869356054134162
9406,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,15.576795987733085,10.021699266315553
9407,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,17.0100947703549,10.145173386790036
9408,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,18.435190788702677,10.249109636422778
9409,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,19.809772507406496,10.34601336873248
9410,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,21.139337761869477,10.435609607340872
9411,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,22.606234445266185,10.447548743434796
9412,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,23.764922747857753,10.326697592154808
9413,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,25.309830296137633,10.264991797051142
9414,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,26.80463377149644,10.20332042183016
9415,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,28.25394906096708,10.140799662350357
9416,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,29.654563879200328,10.074735759065153
9417,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,31.005515403007504,10.003240828411311
9418,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,32.322905611849315,9.929101562440058
9419,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,33.60948813395223,9.851750628121028
9420,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,34.86772337842783,9.770681104678282
9421,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,36.09981655237876,9.685438650884453
9422,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,36.95448143615656,9.595614860205286
9423,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,38.14004177041008,9.500841598811542
9424,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,39.30484391152862,9.400786160929105
9425,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,40.45035093698017,9.295147107109637
9426,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,41.57789158633682,9.183650675688142
9427,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,42.68867533370852,9.066047677393053
9428,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,43.78380547539931,8.94211079888209
9429,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,44.864290531158446,8.811632253730046
9430,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,45.93105420721451,8.674421729733993
9431,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,46.984944128396045,8.530304589824926
9432,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,48.026739513182235,8.379120290768686
9433,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,48.61557234245466,8.278824357343728
9434,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,49.63527571899184,8.113073679495733
9435,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,50.61557977329055,7.935990915847331
9436,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,51.58501392938235,7.751138893322742
9437,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,52.546557489057236,7.558732585810071
9438,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,53.500636478979175,7.358663754827615
9439,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,54.447646798813196,7.15083181611088
9440,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,55.387956838047224,6.935143174769672
9441,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,56.321909824715455,6.711510628559509
9442,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,57.24982593753085,6.47985283126266
9443,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,57.995369970544324,6.286576503501553
9444,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,58.912090003485595,6.038645219318048
9445,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,59.823613525127925,5.7824751773014516
9446,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,60.73018579235795,5.5180040662508905
9447,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,61.632036867433904,5.245173435389367
9448,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,62.52938277674687,4.96392839996305
9449,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,63.42242656513289,4.674217373377425
9450,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,64.3113592565572,4.3759918231209936
9451,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,65.19636073072977,4.069206048047931
9452,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,66.07760052411155,3.753816974870396
9453,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,66.94617729888077,3.429783971954955
9454,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,67.1836043244969,3.341102823649541
9455,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,68.03645408848966,2.9996689941204697
9456,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,68.88662082474053,2.6494823531436524
9457,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,69.73421248175221,2.2905104642699494
9458,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,70.57933129375306,1.9227226080797892
9459,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,71.4220741538664,1.5460896700529374
9460,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,72.26253295841322,1.160584037112187
9461,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,73.10079492491997,0.7661795020680898
9462,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,73.43268038614555,0.6171192376132937
9463,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,73.51263056221022,0.5930957472092455
9464,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,73.59062031270649,0.56966132698801
9465,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,73.66672087048889,0.5467945728466648
9466,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,73.74100005867722,0.5244751052420016
9467,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,73.81352249226316,0.5026835086116076
9468,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,73.8843497655795,0.4814012750430031
9469,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,73.95354062677535,0.46061075184712547
9470,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.02115114033629,0.44029509272425077
9471,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.08657326545381,0.420525261335574
9472,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.13254435980369,0.403564020088059
9473,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.17750023746069,0.3869773475883585
9474,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.22147416091516,0.37075297149162556
9475,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.26449795527562,0.3548791497814703
9476,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.30660208508135,0.3393446424295993
9477,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.34781572624154,0.3241386848536112
9478,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.38816683345739,0.3092509630412196
9479,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.42768220345528,0.29467159022016315
9480,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.466387534331,0.28039108496284626
9481,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.50430748128159,0.2664003506238676
9482,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.54146570897844,0.25269065601664886
9483,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.57788494081595,0.2392536172430225
9484,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,74.61358700525045,0.2260811805962244
9485,70.0,390.0,950.0,950.0,0.11993316343490305,0.11993316343490305,0.047498282548476455,75.19818238227145,0.0
9486,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,-11.63707922437673,0.0
9487,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,-9.70332922437673,0.9354515625
9488,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,-7.661260842171867,1.7916269272765912
9489,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,-5.392458965215883,2.727743346083229
9490,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,-3.6680896753685013,3.4393931550279198
9491,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,-2.2393302668027415,4.024795843252892
9492,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,-0.9889388544001315,4.530231102252276
9493,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,-0.29601883147977437,4.806052855715904
9494,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,0.7589512287186897,5.2152300878912845
9495,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,1.7721188851866365,5.594361414068507
9496,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,3.010321694290184,5.982444910126929
9497,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,4.171473188883369,6.342382456594033
9498,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,5.272614964046931,6.678284964563861
9499,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,6.392170928912148,6.993134292083499
9500,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,7.61371918690567,7.289145954769479
9501,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,8.778833870404615,7.568000452083251
9502,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,9.897153998702223,7.830995571200165
9503,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,11.071278812166776,8.066644579169218
9504,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,12.279964186422081,8.279344318329017
9505,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,13.444444094103929,8.480748776529772
9506,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,14.570868403927053,8.671099503995944
9507,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,15.664296780606765,8.850595230684931
9508,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,16.728930012149352,9.01940095219792
9509,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,17.768284833399328,9.17765479637641
9510,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,18.793952891743096,9.322068604347953
9511,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,20.09941062293939,9.33774120607525
9512,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,21.331392954130877,9.338786697613315
9513,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,22.52991931868598,9.338488367713182
9514,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,23.521750403005864,9.312771237821508
9515,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,24.663105305956705,9.307393470204204
9516,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,25.77992649044274,9.298481002937544
9517,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,26.87447414942492,9.285478840529835
9518,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,27.948739117497535,9.267898129045294
9519,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,29.004481835933895,9.245306588149015
9520,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,30.04326474396072,9.217320557356317
9521,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,31.06647935477429,9.183598347455717
9522,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,32.07536900678688,9.143834653888995
9523,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,33.07104807511795,9.097755839326023
9524,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,33.877884031385314,9.045115931649576
9525,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,34.850048283926235,8.985693213894324
9526,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,35.81172263103952,8.919287306446309
9527,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,36.763646421481226,8.845716660546868
9528,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,37.70649111795327,8.764816397011414
9529,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,38.640867913778116,8.676436435937735
9530,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,39.56733434658983,8.580439872699245
9531,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,40.486400059820426,8.476701563198931
9532,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,41.398531837400355,8.365106887587322
9533,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,42.30415801643159,8.245550666720566
9534,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,43.20367236568298,8.117936209787196
9535,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,43.92080326563136,8.005415822079744
9536,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,44.80915368188858,7.861424674759002
9537,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,45.69239841157602,7.709128230631598
9538,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,46.5708234122469,7.548456272173803
9539,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,47.4446936784007,7.379343729387127
9540,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,48.31425512786782,7.201730216592304
9541,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,49.17973628809722,7.015559618357577
9542,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,50.04134980667947,6.820779718586298
9543,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,50.89929380711397,6.617341867605235
9544,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,51.753753108007416,6.40520068278765
9545,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,52.604900321487776,6.184313778835258
9546,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,53.45289684456768,5.954641524346696
9547,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,54.29789375543441,5.716146821731516
9548,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,55.140032625136286,5.468794907898701
9549,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,55.97944625383867,5.212553173467405
9550,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,56.81625933970224,4.947390998522329
9551,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,57.65058908746978,4.673279603173894
9552,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,58.4825457630074,4.390191911389393
9553,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,59.31223319931839,4.098102426740078
9554,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,60.13974925891276,3.7969871188653794
9555,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,60.96518625686162,3.4868233195908367
9556,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,61.34704575281482,3.3418997312693524
9557,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,62.16858128880988,3.0135759254235284
9558,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,62.98828514240423,2.6761428836450216
9559,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,63.80623100921028,2.3295825098095526
9560,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,64.62248868374932,1.9738776657146493
9561,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,65.43712431421132,1.609012108522697
9562,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,66.25020063750769,1.23497043304325
9563,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.06177719637289,0.8517380184232648
9564,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.36764804009421,0.7135690412011109
9565,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.42222941029219,0.7001664623441072
9566,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.47547241303484,0.6870925226417383
9567,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.52742567844396,0.6743352808576184
9568,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.57813550884177,0.6618833673518563
9569,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.62764601638602,0.6497259502843825
9570,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.6759992510539,0.6378527041882033
9571,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.72323531975492,0.6262537807210345
9572,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.76939249728211,0.6149197814209011
9573,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.81450732974642,0.6038417323076266
9574,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.85861473108214,0.5930110601857185
9575,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.90174807315846,0.5824195705172422
9576,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.9439392699864,0.5720594267446248
9577,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,67.98521885646737,0.5619231309538064
9578,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,68.02320217465447,0.5516858890092369
9579,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,68.05884640484706,0.5414630886147757
9580,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,68.09374465973644,0.5314542346734351
9581,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,68.12792011486975,0.5216526804154237
9582,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,68.16139499562715,0.5120520515797881
9583,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,68.19419062542222,0.5026462325904447
9584,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,68.22632747099789,0.4934293535653501
9585,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,68.25782518501953,0.48439577810067846
9586,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,68.28870264615207,0.4755400917766797
9587,70.0,490.0,950.0,950.0,0.06348207960344074,0.06348207960344074,0.023749141274238227,69.72400531855956,0.0
9588,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-17.455618836565094,0.0
9589,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-15.521868836565098,0.9354515625
9590,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-12.964638101478286,1.9949804876247295
9591,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-10.089980473739905,3.1702504922665216
9592,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-7.977528467953575,4.035090846976587
9593,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-6.278930295961511,4.727008836554048
9594,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-4.481264908749113,5.4025808737877234
9595,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-3.4705330700212085,5.7588140273544095
9596,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-2.0245131815647412,6.286731085923922
9597,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,-0.694329402188608,6.762122368449782
9598,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,0.8060619076793606,7.229817757452866
9599,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,2.1876657743438543,7.6566942832938505
9600,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,3.476754656887681,8.04966575099453
9601,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,4.758448091147846,8.413747103634089
9602,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,6.121299020162664,8.75266443565852
9603,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,7.410655061463616,9.069244041616628
9604,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,8.639069356455847,9.365668563576039
9605,70.0,490.0,950.0,950.0,0.09619964659571366,0.09619964659571366,0.03562371191135734,9.91142736285511,9.6311454641366
